SINTA_INDEX,JOURNAL_TITLE,ARTICLE_TITLE,ARTICLE_ABSTRACT
S0,Jurnal Online Informatika,APLIKASI MULTIMEDIA TERJEMAHAN SURAH YASIN DALAM BAHASA JAWA MENGGUNAKAN BAHASA PEMROGRAMAN LINGO ,"Surah Yasin adalah salah satu surah dalam Al-Quran yang sudah umum dibaca dihampir di setiap pengajian atau di kegiatan keagamaan Islam lainnya sebagai bacaan utama. Berdasarkan data sensus penduduk tahun 2010 dari Badan Pusat Statistik RI, pemeluk agama Islam di daerah Jawa mencapai 62% dan yang terbanyak diantara daerah-daerah lain di Indonesia. Dari hasil wawancara dengan bapak Dr. Suwendi selaku kepala Seksi Ketenagaan Subdit Pendidikan Diniyah dan Pondok Pesantren Kemeneterian Agama RI menyatakan bahwa penyebaran pendidikan Al-Quran kepada masayarakat Islam di daerah Jawa masih sangat minim dan juga belum ada metode pembelajaran pendidikan Islam yang menggunakan bahasa Jawa sebagai bahasa utama dalam metode pengajarannya. Oleh karenanya pembuatan aplikasi terjemahan surah Yasin ke dalam bahasa Jawa diharapkan dapat menarik minat generasi muda untuk kembali membudayakan bahasa Jawa dan memberi pemahaman lebih bagi umat Islam di Jawa dalam memahami surah-surah dalam Al-Quran, khususnya surah Yasin. Dalam penelitian ini, menggunakan metode studi pustaka, wawancara dan kuesioner dalam pengumpulan data. Pengembangan sistem mengguanakan metode Multimedia Development Life Cycle dari Luther dimana tahapannya adalah konsep (concept), perancangan (design), pengumpulan bahan (material collecting), pembuatan (assembly), pengujian (testing) dan distribusi (distribution). Dari penelitian ini dihasilkan aplikasi multimedia terjemahan surah Yasin ke dalam bahasa Jawa dan hasil aplikasi disebarkan melalui pihak Kemenag RI serta diunggah di website file sharing. Disarankan untuk penelitian selanjutnya agar ditambahkan database surah-surah lain dalam Al-Quran lengkap dengan tafsirnya, penambahan kosakata kamus, perlu adanya rancangan aplikasi berbasis smartphone dan peningkatan algoritma yang digunakan pada fitur kamus. Tools yang digunakan dalam pembuatan aplikasi ini diantaranya software Adobe Director, Adobe Photoshop, Adobe Flash dan Arca Database Browser."
S0,Jurnal Online Informatika,"Sistem Klasifikasi Jenis Tanaman Hias Daun Philodendron Menggunakan Metode K-Nearest Neighboor (KNN) Berdasarkan Nilai Hue, Saturation, Value (HSV) ","Tanaman hias daun biasa digunakan untuk mempercantik halaman pekarangan rumah dengan aneka warna yang indah pada tanaman hias daun ini menjadi bahan perhatian khususnya bagi pecinta tanaman. Namun dengan banyaknya jenis tanaman hias membuat kita sulit untuk mengetahui nama tumbuhan yang kita minati.Sistem pendeteksi citra tanaman hias daun bekerja dengan cara membandingkan data citra latih yang telah tersimpan pada database terhadap data citra yang akan diuji. Data citra uji akan diklasifikasikan dengan menggunakan penerapan metode K-Nearest Neighboor yaitu berfungsi untuk menghitung jarak terdekat antara data citra latih dan data citra uji pada setiap pikselnya. Setiap piksel pada citra akan dilakukan proses konversi red, Green, Blue (RGB) ke dalam ekstraksi fitur warna hue, saturation, value (HSV) terlebih dahulu. Setelah didapat nilai HSV, maka dilakukan proses klasifikasi menggunakan metode KNN. Data sampel pada penelitian ini menggunakan 5 klasifikasi citra data latih dengan 10 data citra uji pada setiap data citra latih. Pada penelitian ini, diperoleh hasil dari akurasi sistem pendeteksi citra tanaman dengan hasil mencapai 92%."
S0,Jurnal Online Informatika,Kalkulator Visual Pada Tulisan Tangan Memanfaatkan Pengenalan Pola Berbasis Aturan Dengan Levenshtein Distance untuk Menghasilkan Informasi Ucapan ,"Ketika diberikan tulisan dalam representasi citra, operasi dasar matematika sebenarnya mudah untuk dilakukan oleh manusia karena manusia telah memiliki pengetahuan untuk dapat melakukannya. Namun tidak begitu halnya dengan komputer. Diperlukan proses untuk menirukan proses pengenalan tulisan tangan yang dilakukan manusia. Praproses, Ekstraksi fitur, serta perhitungan jarak dengan Levenshtein adalah proses-proses yang didahului."
S0,Jurnal Online Informatika,Implementasi Algoritma Ant Colony Optimization pada Aplikasi Pencarian Lokasi Tempat Ibadah Terdekat di Kota Bandung ,"Indonesia merupakan negara yang penduduknya memeluk berbagai agama, yaitu di antaranya agama: Islam, Kriten, Budha, Hindu. Bandung merupakan kota yang banyak wisatawannya, baik wisatawan lokal maupun mancanegara, fasilitas umum yang ada di Kota Bandung dibutuhkan, salah satunya tempat ibadah. Informasi tentang tempat ibadah cukup diperlukan oleh para wisatawan, karena cukup sulit mendapatkan informasi tempat ibadah di Kota Bandung, khususnya sulit dalam mendapatkan rute terdekat (shourtest paht) menuju tempat ibadah tersebut. Penelitian ini dibuat untuk merancang sebuah aplikasi yang memberikan informasi serta petunjuk arah tempat ibadah di Kota Bandung, dengan menerapkan Algoritma Ant Colony Optimization. Aplikasi ini digunakan pada perangkat Smatrphone/Android, oleh karena itu, aplikasi ini cukup flexibel untuk digunakan. Aplikasi ini menggunakan dukungan web service, sehingga data mudah di inputkan oleh admin."
S0,Jurnal Online Informatika,IMPLEMENTASI SISTEM PAKAR DIAGNOSA KERUSAKAN PADA CANON NP6650XX MENGGUNAKAN METODA DEMPSTER SHAFER ,"Sistem pakar adalah sebuah perangkat lunak komputer yang memiliki basis pengetahuan. Dimana pengetahuan diambil dari beberapa orang pakar dengan pengalamannya bekerja selama bertahun-tahun pada sebuah bidang keahlian tertentu. Sistem pakar lebih mudah dikembangkan dan spesifikasinya juga tidak terlalu sulit, sehingga dapat digunakan oleh komputerkomputer yang ada sekarang ini."
S0,Jurnal Online Informatika,PERBANDINGAN NAIVE BAYES CLASSIFIER DENGAN NEAREST NEIGHBOR UNTUK IDENTIFIKASI PENYAKIT MATA ,"Naive Bayes Classifier dan Nearest Neighbor merupakan algoritma klasifikasi. Kedua algoritma tersebut dapat dikombinasikan dan dibandingkan untuk mendapatkan akurasi dan kecepatan dalam proses identifikasi penyakit mata. Sebuah penyakit mata dapat diidentifikasi dari gejala-gejala yang timbul pada pasien. Sebuah penyakit mata memiliki gejala yang beragam, sebuah penyakit mata juga dapat memiliki gejala yang menyerupai gejala penyakit mata yang lain. Untuk menentukan atau mengidentifikasi jenis penyakit mata yang diderita pasien diperlukan klasifikasi gejala penyakit mata."
S0,Jurnal Online Informatika,Prediksi Spasial Perkembangan Lahan Terbangun Melalui Pemanfaatan Citra Landsat Multitemporal di Kota Bogor ,"Proses ekspansi lahan terbangun tanpa kontrol sering berimbas pada hilangnya lahan-lahan yang memiliki fungsi ekologis dan kemudian berdampak pada munculnya masalah lingkungan. Salah satu hal yang dapat dilakukan untuk mencegah dampak buruk dari perkembangan lahan terbangun adalah memonitor dan memprediksi perkembangannya, sehingga dapat dicarikan solusi sebelum dampak buruk tersebut terjadi. Kota bogor merupakan salah satu daerah yang mengalami ekspansi lahan terbangun daru waktu ke waktu. Penelitian ini bertujuan untuk memprediksi perkembangan lahan terbangun di Kota Bogor dan sekitarnya dengan memanfaatkan variabel- variabel yang mempengaruhi perkembangan kota. Data penginderaan jauh multitemporal memiliki keunggulan untuk keperluan monitoring yang lebih efektif dibandingkan dengan pengamatan langsung di lapangan. Data yang digunakan adalah citra Landsat multi temporal yaitu Landsat 8 OLI/TIRS perekaman 17 Agustus 2016 dan Landsat 7ETM+ perekaman 22 Oktober 2002. Pemodelan yang digunakan adalah Landuse Change Modeler pada perangkat lunak IDRISI. Berdasarkan analisis yang telah dilakukan, cubic trend menunjukkan arah perkembangan lahan non terbangun menjadi lahan terbangun yaitu ke arah selatan, dari tahun 2002 hingga 2016 lahan terbangun terus meningkat sedangkan lahan non terbangun terus berkurang, variabel yang paling berpengaruh dalam perkembangan lahan terbangun adalah jalan non utama, dan hasil prediksi pada tahun 2031 Kota Bogor dan sekitarnya mengalami peningkatan lahan terbangun yang pesat dibandingkan tahun 2016 kerarah selatan dan tenggaran dengan peluang perubahan lahan non terbangun menjadi terbangun sebesar 0.3241."
S0,Jurnal Online Informatika,Aplikasi Kalender Kehamilan  (Smart Pregnancy) Berbasis Android ,"Penghitungan usia kehamilan dapat dilakukan dengan berbagai cara. Namun hasil evaluasi kompetensi penghitungan usia kehamilan, taksiran persalinan di prodi kebidanan unsika pada tahun 2016 masih rendah yaitu baru mencapai 20%. Kelemahan kemampuan mahasiswa dalam mengidentifikasi usia kehamilan juga didapatkan berdasarkan laporan dari lahan praktik mahasiswa prodi Kebidanan Unsika. Melihat data dan laporan tersebut penulis melakukan penelitian dengan membuat aplikasi berisi kalender kahamilan pada smartphone OS Android. Aplikasi kalendar kehamilan tersebut dirancang untuk mempermudah tenaga kesehatan dan calon tenaga kesehatan pemberi pelayanan kehamilan dalam menghitung usia kehamilan, taksiran kehamilan, dan juga membantu ibu hamil untuk mengontrol kehamilannya"
S0,Jurnal Online Informatika,Rancang Bangun Sistem Pakar Diagnosa tingkat Depresi Pada Mahasiswa Tingkat Akhir Menggunakan Metode Fuzzy Tsukamoto(Studi Kasus : Universitas Siliwangi) ,"Depresi adalah penyakit mental yang umum tapi serius biasanya ditandai dengan perasaan sedih atau cemas. Kebanyakan mahasiswa kadang-kadang merasa sedih atau cemas, tapi emosi ini biasanya berlalu dengan cepat dalam beberapa hari. Depresi yang tidak diobati berlangsung untuk waktu yang lama, mengganggu kegiatan sehari-hari, dan jauh lebih dari sekedar ""sedikit murung"" atau ""merasa sedih"". Pada tahun 2011, Asosiasi Kesehatan American College National College Health Assessment (ACHA-NCHA) sebuah survei nasional pada mahasiswa di 2 dan 4 lembaga menemukan bahwa sekitar 30 persen dari mahasiswa melaporkan merasa ""begitu tertekan sehingga sulit untuk berfungsi"" pada beberapa waktu dalam satu tahun terakhir. Dengan dasar tersebut maka diperlukan sebuah sistem pakaruntuk membantu mahasiswa dalam mendeteksi tingkat depresi. Adapun sistem pakar yang dibuat dalam pembuatan sistem pakar ada tiga tahap utama dalam pengembangan software ini: fuzzifikasi, inferensi dan defuzzifikasi, menggunakan Tsukamoto pada tahap inference. Pada tahap defuzzifikasi, Center Average Deffuzzyfier digunakan untuk mendapatkan aturan outputcrisp.Basis Aturan yang digunakan dalam penelitian ini sebanyak 64 aturan. Adapun sistem pakar yang dibangun menggunakan metode Fuzzy Tsukamoto sebagai metode penalaran untuk menentukan hasil deteksi berdasarkan gejala yang ditunjukkan. Sistem pakar ini dibangun berbasis Desktop agar dapat digunakan oleh mahasiswa dan instansi/lembaga yang membutuhkan. Berdasarkanpengujian yang dilakukan, sistem pakar ini valid dengan tingkatakurasi sebesar 96% dalam memberikan hasil deteksi yang sesuai dengan pakar, dari hasil data sebanyak 25 percobaan. Selain itu sistem dapat beroperasi baik."
S0,Jurnal Online Informatika,Pengembangan Media Pembelajaran Interaktif dengan Menggunakan Metode Multimedia Development Life Cycle ,"Media Pembelajaran memiliki peranan yang sangat penting pada proses perkuliahan. Media Pembelajaran yang digunakan pada mata kuliah Manajemen Proyek IT sub materi Metodologi Manajemen Proyek pada Sekolah Tinggi Manajemen Informatika dan Komputer (STMIK) PalComTech Palembang masih menggunakan modul yang didapat dari worksheet, dosen menggunakan metode ceramah dalam menjelaskan materi metodologi manajemen proyek. Metode ceramah masih memiliki kelemahan sehingga diperlukan pengembangan media pembelajaran. Penelitian ini mengunakan metode Multimedia Development Life Cycle (MDLC) dengan enam tahapan yaitu: konsep (Concept), perancangan (Desain), pengumpulan bahan(Material Collecting), pembuatan (Assembly), pengujian(Testing), dan distribusi (Distribution). Tujuan penelitian yaitu membuat media pembelajaran interaktif mata kuliah manajemen proyek, sub materi metodologi Manajemen Proyek yang berisikan tentang tahapan inisiasi, perencanaan, pelaksanaan, pengawasan dan penutupan, serta dokumen-dokumen yang diperlukan dalam pembangunan proyek IT. Manfaat yang diharapkan adalah media pembelajaran ini dapat menjadi alat bantu dalam proses perkuliahan manajemen proyek yang ada di STMIK Palcomtech. Aplikasi sudah diuji melalui blackbox testing, dengan hasil pengujian semua indikator dinyatakan baik"
S0,Jurnal Online Informatika,Implementasi Business Intelligence untuk Menganalisis Data Persalinan Anak di Klinik Ani Padang dengan Menggunakan Aplikasi Tableau Public ,"Pengelolaan data merupakan hal penting dari sebuah perusahaan namun prosesnya tidaklah mudah. Seiring dengan perkembangan teknologi, terciptalah banyak cara dalam mengolah dan mengatur data salah satunya yaitu Business intelligence (BI) yang merupakan sebuah proses untuk melakukan ekstrasi data-data operasional perusahaan dan mengumpulkannya dalam sebuah data warehouse. BI tidak hanya digunakan untuk perusahaan saja tetapi bisa diterapkan pada hal lainnya. Klinik Ani merupakan klinik yang telah berdiri sebelum tahun 2000. Klinik tersebut memiliki record data dari tiap pasien yang telah ditanganinya, salah satunya persalinan. Namun karena proses yang digunakan masih berbentuk manual, klinik tersebut masih belum bisa meningkatkan efektifitas dak efisiensinya sebaik mungkin. Penelitian ini bertujuan untuk memberikan informasi-informasi yang berguna untuk meningkatkan efektifitas dan efisiensi pada klinik tersebut dengan dasar Business intelligence. Dalam penelitian ini, analisis data dilakukan dengan menggunakan aplikasi Tableau Public. Tableau Public adalah perangkat lunak bisnis intelijen yang mudah untuk digunakan, terutama dalam hal membuat visualisasi data, analisis data, dan pelaporan. Dengan metodologi deskriptif yang didapatkan dari hasil observasi terhadap data yang ada, akan didapatkan sebuah output berupa informasi tentang tren kelahiran/persalinan anak dalam empat semester terakhir di Klinik Ani Padang Sumatera Barat."
S0,Jurnal Online Informatika,Implementasi Metode Scoring System  Sebagai Paramater dalam Memahami Kajian Ilmu Tasawuf Berbasis Android ,"Ilmu tasawuf merupakan bagian dari syariat islam. Syariat dalam makna umum adalah keseluruhan ajaran islam. Tidak hanya ilmu tauhid dan ilmu fiqih yang harus dipelajari, tetapi ilmu tasawuf ini merupakan ilmu yang tidak dapat terpisahkan dari ilmu fiqih dan ilmu tauhid. Ilmu tasawuf adalah ilmu untuk mengetahui bagaimana cara mensucikan jiwa. Ilmu tasawuf didalam pembelajarannya berbeda dengan kedua displin ilmu tersebut, karena ilmu tasawuf bukan ilmu yang sekedar menghapal, tetapi juga ilmu yang harus diimplementasikan sehingga meresap ke dalam keruhanian seorang muslim dengan bimbingan seorang guru mursyid. Dalam pelaksanaannya, umat muslim membutuhkan bimbingan baik secara langsung maupun tidak langsung ataupun baik lahiriah maupun batiniah. Bimbingan secara lahiriah ini akan dapat diterapkan secara praktis dan bersifat mobile dengan menggunakan media android sebagai jembatan memahami ilmu tasawuf. Oleh karena itu, pada penelitian ini telah diimplementasikan menggunakan metode scoring system sebagai parameter dalam memahami kajian ilmu tasawuf berbasis android. Yang dilengkapi dengan latihan kemampuan pemahaman kajian mengenai ilmu tasawuf. Tujuannya adalah mampu meningkatkan kualitas keimanan seseorang dan mampu meningkatkan pemahaman kajian tasawuf, yang Sistem penilaiannya menggunakan metode pengukuran, yaitu metode scoring system. Metode scoring system adalah metode yang memberikan evaluasi terhadap kelayakan subjek tes dalam bentuk nilai."
S0,Jurnal Online Informatika,Analisa Usabilitas  Sistem  Deteksi Akses Pornografi Pengguna Internet Menggunakan Metode MccallS ,"Saat ini sudah ada beberapa cara yang biasanya digunakan untuk mencegah pornografi, yang paling umum dengan metode keyword seperti nawala project yang menggunakan DNS filtering dan metode berbasis image . Metode ini mempunyai kelemahan karena bisa jadi seorang peneliti atau dosen fakultas sains dan teknologi ketika memerlukan sebuah informasi berkaitan dengan sex misalnya maka otomatis dia tidak bisa mengaksesnya. Bahkan saat ini para pembuat situs pornografi sudah begitu cerdas, memberikan nama situsnya dengan nama yang tidak ada hubunganya sama sekali dengan pornografi. Berdasarkan alasan diatas kami peneliti mengusulkan pengujian kualitas software dengan tema analisa usabilitas sistem deteksi akses pornografi pengguna internet menggunakan kualitas faktor usabiltas Mc Calls yang memadukan antara matrik operabilitas dan matrik training sebagai sarana untuk menentukan kualitas software."
S0,Jurnal Online Informatika,Kompresi Citra Dengan Menggabungkan Metode Discrete Cosine Transform (DCT) dan Algoritma Huffman ,"Penelitian ini bertujuan untuk mengkompresi citra dengan menggabungkan metode DCT dan Algoritma Huffman untuk membuat kapasitas file gambar menjadi kecil sehingga dapat menghemat media penyimpanan dan tidak lambat jika pengiriman citra dari satu tempat ke tempat lain. Discrete Cosine Transform (DCT) adalah sebuah teknik yang mengubah sinyal ke dalam komponen frekwensi dasar dan Algoritma Huffman adalah algoritma yang digunakan untuk membuat kompresi jenis lossy compression yaitu penempatan data dimana tidak ada satu byte pun data yang hilang sehingga data tersebut utuh dan disimpan sesuai dengan aslinya. Dengan menggabungkan metode Discrete Cosine Transform (DCT) dan Algoritma Huffman dapat mengkompresi gambar dengan maksimal. Dengan teknik lossy compression pada DCT, kompresi citra yang dihasilkan sedikit mengurangi warna (pixel) namun tampak tidak terlihat perbedaannya dengancitra asli sebelum dikompresi. Hasil kompresi tergantung pada pemilihan kualitas kompresi yang diinginkan. Jika memilih kompresi dengan kualitas standar, maka citra hasil kompresi dengan citra yang asli tidak akan terlihat perbedaannya namun pengurangan ukuran bytes tidak terlalu drastis. Tetapi apabila kita memilih kualitas kompresi rendah, maka ukuran bytes pada citra akan berkurang namun kualitas gambar hasil kompresi akan terlihat perbedaannya dengan citra asli."
S0,Jurnal Online Informatika,Aplikasi Bagi Waris Islam dengan Metode Forward Chaining berbasis Web ,"Pembagian waris Islam yang dilakukan masyarakat saat ini masih memerlukan pihak ketiga atau seorang pakar yang membantu menghitung pembagian waris. Perhitungan waris yang dilakukan secara manual seperti menghitung data ahli waris satu persatu besar kemungkinan akan terjadinya kesalahan dalam hasil perhitungan yang terjadi akibat kelalaian manusia,. Aplikasi Bagi Waris Islam ini dirancang sebagai aplikasi berbasis web dengan bahasa pemrograman PHP, MySQL yang membantu masyarakat dalam mempelajari ilmu faraidh dan atau menghitung warisan keluarga. Dalam aplikasi ini masyarakat dapat mengetahui langsung dalil-dalil yang menjadi dasar diambilnya keputusan. Proses perhitungan dilakukan menggunakan metode forward chaining, dimana keputusan dapat diambil ketika data-data sudah terkumpul dan dimasukan kedalam aplikasi. Aplikasi ini diharapkan dapat membantu mempermudah masyarakat untuk mempelajari serta melakukan proses perhitungan bagi waris sesuai dengan aturan yang terdapat dalam Al-quran."
S0,Jurnal Online Informatika,Penerapan Algoritma Nearest Neighbor dan CBR pada Expert System Penyimpangan Perilaku Seksual ,"Dalam membangun sebuah sistem yang terkomputerisasi khususnya sistem pakar, sangat dibutuhkan sebuah inovasi-inovasi demi mendapatkan hasil yang lebih baik. Dalam kasus ini membahas tentang penerapan algoritma nearest neighbor dan metode Case-Based Reasoning (CBR), dimana algoritma nearest neighbor berfungsi untuk mengklasifikasikan masalah yang ada sedangkan CBR berfungsi sebagai alat untuk penyelesaian masalah yang sudah diklasifikasikan dengan algoritma nearest neighbor. CBR merupakan metode yang memiliki cara kerja yang unik, yaitu penalaran berbasis kasus, dimana hasil dari kasus yang sudah di analisa didapatkan dari kasus yang sudah pernah terjadi sebelumnya. Dalam artian, metode ini merupakan metode yang dapat mengambil kesimpulan berdasarkan pengalaman sebelumnya. Dalam kasus ini membahas tentang perilaku seksual yang menyimpang pada kaum LGBT khususnya kaum laki-laki, dimana hasil dari penelitian ini didapatkan berupa jenis-jenis penyimpangan dan tingkat penyimpangan yang dilakukan oleh komunitas LGBT, sistem pakar ini dapat membantu psikolog untuk mencari dan menganalisa kasus yang ada serta memberikan saran dan masukan kepada penderita yang memiliki penyimpangan perilaku seksual."
S0,Jurnal Online Informatika,Rancang Bangun Aplikasi Konversi Bahasa Isyarat Ke Abjad dan Angka Berbasis Augmented Reality dengan Teknik 3D Object Tracking ,"Orang tunarungu berkomunikasi dengan cara menggunakan bahasa isyarat. Sulitnya orang tunarungu berkomunikasi dengan orang normal menjadi salah satu permasalahan yang cukup serius, karena apabila orang normal tidak mengerti bahasa isyarat maka ketika berkomunikasi dengan orang tunarungu akan ada kesalahan komunikasi, sehingga keinginan orang tunarungu tidak akan tersampaikan dengan baik. Salah satu cara memecahkan masalah dalam hal ini yaitu orang normal berlajar bahasa isyarat, untuk membuat orang normal lebih tertarik belajar bahasa isyarat yaitu dengan cara memanfaatkan perkembangan teknologi salah satunya penerapan teknologi Augmented Reality yang pada saat ini sedang banyak di bicarakan dalam perkembangan teknologi multimedia. Berdasarkan permasalahan yang ada maka di buat sebuah aplikasi dengan menerapan teknologi Augmented Reality tersebut pada aplikasi yang dibuat yaitu aplikasi konversi bahasa isyarat abjad dan angkadengan menggunakan teknik 3D Object Tracking yaitu salah satu fitur terbaru dalam metode markerless, pada teknik ini marker tidak lagi menyerupai kertas melainkan objek 3 dimensi seperti asbak, mainan mobil  mobilan, dan lain sebagainya. Marker yang di gunakan dalam aplikasi konversi bahasa isyarat yaitu abjad dan angka dalam bentuk kayu dengan ukuran 10x8 cm, pada kayu tersebut di terapkan warna  warna yang terang. Penyecanan marker dilakukan di tempat yang terang karena pada pembuatan marker 3D Object Tracking intensitas cahaya menjadi salah satu keberhasilan terdeteksinya marker."
S0,Jurnal Online Informatika,Implementasi Kriptografi Algoritma Rivest Shamir Adleman dengan Playfair Cipher pada Pesan Teks Berbasis Android ,"AbstrakKriptografi merupakan suatu teknik menyembunyian pesan dimana pesan tersebut hanya dapat diketahui oleh orang tertentu dimana pesan itu sering disebut dengan enkripsi.saat ini enkripsi sudah banyak dikembangkan salah satunya adalah metode Rivest Shamir Adleman (RSA) yang menggunakan dua kunci yaitu kunci publik dan kunci pribadi, dimana kunci tersebut dapat diatur dimana semakin panjang bit pembentukan kunci maka semakin sukar untuk dipecahkan karena sulitnya memfaktorkan dua bilangan yang sangat besar dan itu dianggap aman meskipun tidak pernah dibuktikan aman tidaknya, maka dari itu dalam penelitian ini akan dibuat keamanan yang lebih baik lagi dengan memadukannya dengan metode playfair chiper dimana pada kunci publik yang diatur diubah terlebih dahulu atau di enkripsi dengan playfair chiper baru bisa dipecahkan kembali dengan algoritma Rivest Shamir Adleman(RSA)."
S0,Jurnal Online Informatika,Kombinasi Firefly Algorithm-Tabu Search untuk Penyelesaian Traveling Salesman Problem ,"Traveling Salesman Problem (TSP) adalah masalah optimasi kombinatorial klasik dan memiliki peran dalam perencanaan, penjadwalan, dan pencarian pada bidang rekayasa dan pengetahuan (Dong, 2012). TSP juga merupakan objek yang baik untuk menguji kinerja metode optimasi, beberapa metode seperti Cooperative Genetic Ant System (CGAS) (Dong, 2012), Parallelized Genetic Ant Colony System (PGAS) Particle Swarm Optimization and Ant Colony Optimization Algorithms (PSOACO) (Elloumi, 2014), dan Ant Colony Hyper-Heuristics (ACO HH) (Aziz, 2015) telah dikembangkan untuk memecahkan TSP. Sehingga, pada penelitian ini diimplementasikan kombinasi metode baru untuk meningkatkan akurasi penyelesaian TSP. Firefly Algorithm (FA) merupakan salah satu algoritma yang dapat digunakan untuk memecahkan masalah optimasi kombinatorial (Layeb, 2014). FA merupakan algoritma yang berpotensi kuat dalam memecahkan kasus optimasi dibanding algoritma yang ada termasuk Particle Swarm Optimization (Yang, 2010). Namun, FA memiliki kekurangan dalam memecahkan masalah optimasi dengan skala besar (Baykasolu dan Ozsoy, 2014). Tabu Search (TS) merupakan metode optimasi yang terbukti efektif untuk memecahkan masalah optimasi dengan skala besar (Pedro, 2013). Pada penelitian ini, TS akan diterapkan pada FA (FATS) untuk memecahkan kasus TSP. Hasil FATS akan dibandingkan terhadap penelitian sebelumnya yaitu ACOHH. Perbandingan hasil menunjukan peningkatan akurasi sebesar 0.89% pada dataset Oliver30, 0.14% dataset Eil51, 3.81% dataset Eil76 dan 1.27% dataset KroA100."
S0,Jurnal Online Informatika,Aplikasi Pengenalan Bahasa Arab dan Inggris untuk Anak-Anak Berbasis Android ,"Bahasa adalah alat komunikasi yang paling penting bagi manusia, karena bahasa berfungsi sebagai alat penyampai pesan dari seseorang kepada orang lain. Salah satu bahasa yang popular di kalangan masyarakat Indonesia adalah bahasa Inggris dan bahasa Arab. Pembelajaran bahasa dengan cara konvensional biasanya dilakukan dengan cara tatap muka langsung dengan guru di sekolah atau di majelis ilmu. Adanya teknologi berbasis mobile saat ini yang sedang populer yaitu Android dapat membantu proses pembelajaran bahasa, sehingga pembelajaran bahasa inggris dan arab dapat dituangkan pada bentuk digital. Pada penelitian ini akan membuat aplikasi pengenalan bahasa Inggris dan Arab dengan menuangkan multimedia menurut konsep Luther-Sutopo, sehingga diharapkan pembelajaran bisa lebih praktis dan menarik. Metode Luther-Sutopo digunakan untuk rekayasa multimedia, dengan tahapan concept, design, material collecting, assembly, testing dan distribution. Hasil dari penelitian ini menghasilkan sebuah aplikasi multimedia pengenalan bahasa berbasis Android yang telah diuji, berdasarkan pengujian alpha didapat bahwa secara fungsional sudah sesuai dengan fungsinya dan dari pengujian beta didapat nilai 87%, yang artinya aplikasi di interpretasi sangat baik oleh pengguna."
S0,Jurnal Online Informatika,Deteksi Keaslian Video Pada Handycam Dengan Metode Localization Tampering ,"Video merupakan barang bukti digital yang salah satunya berasal dari handycam, dalam hal kejahatan video biasanya dimanipulasi untuk menghilangkan bukti-bukti yang ada di dalamnya, oleh sebab itu diperlukan analisis forensik untuk dapat mendeteksi keaslian video tersebut. Dalam penelitian ini di lakukan manipulasi video dengan attack cropping, zooming, rotation, dan grayscale, hal ini bertujuan untuk membandingkan antara rekaman video asli dan rekaman video tampering, dari rekaman video tersebut dianalisis dengan menggunakann metode localization tampering, yaitu metode deteksi yang menunjukkan bagian pada video yang telah dimanipulasi, dengan menganalisis frame, perhitungan histogram, dan grafik histogram. Dengan localization tampering tersebut maka dapat diketahui letak frame dan durasi pada video yang telah mengalami tampering."
S0,Jurnal Online Informatika,Sistem Pendukung Keputusan Penerimaan Beasiswa Bidik Misi di POLIBAN dengan Metode SAW Berbasis Web ,"Program beasiswa Bidik Misi adalah program bantuan biaya pendidikan bagi calon mahasiswa tidak mampu secara ekonomi dan memiliki potensi akademik baik untuk menempuh pendidikan di perguruan tinggi. Penerima Beasiswa Bidik Misi ditentukan berdasarkan kriteria tertentu. Sistem pendukung keputusan merupakan sebuah sistem yang digunakan untuk menentukan alternatif penerima Beasiswa Bidik Misi di Politeknik Negeri Banjarmasin yang paling mendekati kriteria yang telah ditentukan dengan menggunakan metode Simple Additive Weighting (SAW). Konsep dasar dari metode Simple Additive Weighting ini adalah mencari penjumlahan terbobot dari rating kinerja pada setiap alternatif pada semua kriteria. Pengujian dilakukan dengan data baru (data uji) dari alternatif penerima Beasiswa Bidik Misi data uji tersebut dinormalisasi sesuai dengan jenis atribut kriteria (benefit atau cost). Hasil akhir diperoleh dari proses perhitungan, yaitu penjumlahan dari matriks ternormalisasi dengan bobot per kriteria yang menunjukkan rangking alternatif penerima beasiswa dari yang paling mendekati kriteria hingga yang paling jauh dari kriteria. Dari sana lah didapat alternatif yang kemudian mendapat Beasiswa Bidik Misi."
